task	sentence	sentence_id	content	part_of_speech	word_idx
TSR	Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.	198	who	WP	15
TSR	Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.	198	is	VBZ	16
TSR	Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.	198	often	RB	17
TSR	Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.	198	cast	VBN	18
TSR	Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.	198	in	IN	19
TSR	Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.	198	movies	NNS	20
TSR	Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.	198	as	IN	21
TSR	Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.	198	a	DT	22
TSR	Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.	198	villain.	NN	23
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	Earling	VBG	0
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	Carothers	NNP	1
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	Garrison	NNP	2
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	(November	NNP	3
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	20,	CD	4
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	1921	CD	5
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	-	:	6
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	October	NNP	7
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	21,	CD	8
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	1992)	CD	9
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	—	NN	10
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	who	WP	11
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	changed	VBD	12
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	his	PRP$	13
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	first	JJ	14
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	name	NN	15
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	to	TO	16
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	simply	RB	17
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	Jim	NNP	18
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	in	IN	19
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	the	DT	20
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	early	JJ	21
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	'60s	POS	22
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	—	NN	23
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	was	VBD	24
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	District	NNP	25
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	Attorney	NNP	26
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	of	IN	27
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	New	NNP	28
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	Orleans,	NNP	29
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	Louisiana	NNP	30
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	from	IN	31
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	1962	CD	32
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	to	TO	33
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	1973;	CD	34
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	he	PRP	35
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	is	VBZ	36
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	best	RB	37
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	known	VBN	38
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	for	IN	39
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	his	PRP$	40
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	investigations	NNS	41
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	into	IN	42
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	the	DT	43
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	assassination	NN	44
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	of	IN	45
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	President	NNP	46
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	John	NNP	47
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	F.	NNP	48
TSR	Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.	199	Kennedy.	NNP	49
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	John	NNP	0
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	(Calvin)	NNP	1
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	Coolidge	NNP	2
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	(July	RB	3
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	4,	CD	4
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	1872	CD	5
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	-	:	6
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	January	NNP	7
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	5,	CD	8
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	1933)	CD	9
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	was	VBD	10
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	the	DT	11
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	30th	JJ	12
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	President	NNP	13
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	of	IN	14
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	the	DT	15
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	United	NNP	16
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	States	NNPS	17
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	between	IN	18
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	1923	CD	19
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	to	TO	20
TSR	John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.	200	1929.	CD	21
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	The	DT	0
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	Hepburn	NNP	1
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	children,	NN	2
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	at	IN	3
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	their	PRP$	4
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	parents'	NN	5
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	encouragement,	NN	6
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	were	VBD	7
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	unafraid	JJ	8
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	of	IN	9
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	expressing	VBG	10
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	frank	JJ	11
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	views	NNS	12
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	on	IN	13
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	various	JJ	14
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	topics,	NN	15
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	including	VBG	16
TSR	The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.	201	sex.	NN	17
TSR	He later served as the Governor of Massachusetts.	202	He	PRP	0
TSR	He later served as the Governor of Massachusetts.	202	later	RB	1
TSR	He later served as the Governor of Massachusetts.	202	served	VBD	2
TSR	He later served as the Governor of Massachusetts.	202	as	IN	3
TSR	He later served as the Governor of Massachusetts.	202	the	DT	4
TSR	He later served as the Governor of Massachusetts.	202	Governor	NNP	5
TSR	He later served as the Governor of Massachusetts.	202	of	IN	6
TSR	He later served as the Governor of Massachusetts.	202	Massachusetts.	NNP	7
TSR	In 1920, he was nominated Vice President under Warren G.Harding.	203	In	IN	0
TSR	In 1920, he was nominated Vice President under Warren G.Harding.	203	1920,	CD	1
TSR	In 1920, he was nominated Vice President under Warren G.Harding.	203	he	PRP	2
TSR	In 1920, he was nominated Vice President under Warren G.Harding.	203	was	VBD	3
TSR	In 1920, he was nominated Vice President under Warren G.Harding.	203	nominated	JJ	4
TSR	In 1920, he was nominated Vice President under Warren G.Harding.	203	Vice	NNP	5
TSR	In 1920, he was nominated Vice President under Warren G.Harding.	203	President	NNP	6
TSR	In 1920, he was nominated Vice President under Warren G.Harding.	203	under	IN	7
TSR	In 1920, he was nominated Vice President under Warren G.Harding.	203	Warren	NNP	8
TSR	In 1920, he was nominated Vice President under Warren G.Harding.	203	G.Harding.	NNP	9
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	Sarah	NNP	0
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	Vandenbergh	NNP	1
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	(born	VBD	2
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	9	CD	3
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	October	NNP	4
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	1972	CD	5
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	in	IN	6
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	Australia)	NNP	7
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	is	VBZ	8
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	an	DT	9
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	Australian	JJ	10
TSR	Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.	204	actress.	NN	11
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	Newton	NNP	0
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	Cannon	NNP	1
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	(May	VBD	2
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	22,	CD	3
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	1781	CD	4
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	-	:	5
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	September	NNP	6
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	16,	CD	7
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	1841)	CD	8
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	was	VBD	9
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	Governor	NNP	10
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	of	IN	11
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	the	DT	12
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	U.S.	NNP	13
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	State	NNP	14
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	of	IN	15
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	Tennessee	NNP	16
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	from	IN	17
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	1835	CD	18
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	to	TO	19
TSR	Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.	205	1839.	CD	20
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	Hepburn	NNP	0
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	became	VBD	1
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	the	DT	2
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	talk	NN	3
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	of	IN	4
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	New	NNP	5
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	York	NNP	6
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	City	NNP	7
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	and	CC	8
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	began	VBD	9
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	getting	VBG	10
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	noticed	VBN	11
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	by	IN	12
TSR	Hepburn became the talk of New York City and began getting noticed by Hollywood.	206	Hollywood.	NNP	13
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	An	DT	0
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	opponent	NN	1
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	of	IN	2
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	the	DT	3
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	policies	NNS	4
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	of	IN	5
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	Andrew	NNP	6
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	Jackson,	NNP	7
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	he	PRP	8
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	was	VBD	9
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	the	DT	10
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	first	JJ	11
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	member	NN	12
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	of	IN	13
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	the	DT	14
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	Whig	NNP	15
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	Party	NNP	16
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	to	TO	17
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	be	VB	18
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	elected	VBN	19
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	governor	NN	20
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	of	IN	21
TSR	An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.	207	Tennessee.	NNP	22
TSR	He was first elected to the state legislature in 1811 and served as a colonel of volunteers in the Creek War, and was then elected to the United States House of Representatives.	208	He	PRP	0
TSR	He was first elected to the state legislature in 1811 and served as a colonel of volunteers in the Creek War, and was then elected to the United States House of Representatives.	208	was	VBD	1
TSR	He was first elected to the state legislature in 1811 and served as a colonel of volunteers in the Creek War, and was then elected to the United States House of Representatives.	208	first	RB	2
TSR	He was first elected to the state legislature in 1811 and served as a colonel of volunteers in the Creek War, and was then elected to the United States House of Representatives.	208	elected	VBN	3
TSR	He was first elected to the state legislature in 1811 and served as a colonel of volunteers in the Creek War, and was then elected to the United States House of Representatives.	208	to	TO	4
TSR	He was first elected to the state legislature in 1811 and served as a colonel of volunteers in the Creek War, and was then elected to the United States House of Representatives.	208	the	DT	5
