task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
TSR	YAC	0	5	0.6449042109017572	0.4266309121343529	0.9143464846319744	1.192965967562315	1.1185754289689798	1.2139545998657433	0.7479838447272646	0.4753906504342522	0.6449042109017572	0.4266309121343529	0.9143464846319744	1.192965967562315	1.1185754289689798	1.2139545998657433	0.7479838447272646	0.4753906504342522	0.6449042109017572	0.4266309121343529	0.9143464846319744	1.192965967562315	1.1185754289689798	1.2139545998657433	0.7479838447272646	0.4753906504342522	0.6449042109017572	0.4266309121343529	0.9143464846319744	1.192965967562315	1.1185754289689798	1.2139545998657433	0.7479838447272646	0.4753906504342522	0.6449042109017572	0.4266309121343529	0.9143464846319744	1.192965967562315	1.1185754289689798	1.2139545998657433	0.7479838447272646	0.4753906504342522
TSR	YAC	0	5	0.5100965565818362	0.3966343318304622	0.8761436139570212	1.1722566059904853	1.1449492408709596	1.1674335402230684	0.7108803121398556	0.3766414208167053	0.5100965565818362	0.3966343318304622	0.8761436139570212	1.1722566059904853	1.1449492408709596	1.1674335402230684	0.7108803121398556	0.3766414208167053	0.5100965565818362	0.3966343318304622	0.8761436139570212	1.1722566059904853	1.1449492408709596	1.1674335402230684	0.7108803121398556	0.3766414208167053	0.5100965565818362	0.3966343318304622	0.8761436139570212	1.1722566059904853	1.1449492408709596	1.1674335402230684	0.7108803121398556	0.3766414208167053	0.5100965565818362	0.3966343318304622	0.8761436139570212	1.1722566059904853	1.1449492408709596	1.1674335402230684	0.7108803121398556	0.3766414208167053
TSR	YAC	0	5	0.2834851693188829	0.3416305707668573	0.7737085630306373	1.1699721896693382	1.2270737453317342	1.0080450669881915	0.7741307268028158	0.23437945223829765	0.2834851693188829	0.3416305707668573	0.7737085630306373	1.1699721896693382	1.2270737453317342	1.0080450669881915	0.7741307268028158	0.23437945223829765	0.2834851693188829	0.3416305707668573	0.7737085630306373	1.1699721896693382	1.2270737453317342	1.0080450669881915	0.7741307268028158	0.23437945223829765	0.2834851693188829	0.3416305707668573	0.7737085630306373	1.1699721896693382	1.2270737453317342	1.0080450669881915	0.7741307268028158	0.23437945223829765	0.2834851693188829	0.3416305707668573	0.7737085630306373	1.1699721896693382	1.2270737453317342	1.0080450669881915	0.7741307268028158	0.23437945223829765
TSR	YAC	0	5	0.29658350168291187	0.2639033244456673	0.6944199374053419	0.9930549266820012	1.0260037049616058	0.9920077832471322	0.5426266638778346	0.2318266923679437	0.29658350168291187	0.2639033244456673	0.6944199374053419	0.9930549266820012	1.0260037049616058	0.9920077832471322	0.5426266638778346	0.2318266923679437	0.29658350168291187	0.2639033244456673	0.6944199374053419	0.9930549266820012	1.0260037049616058	0.9920077832471322	0.5426266638778346	0.2318266923679437	0.29658350168291187	0.2639033244456673	0.6944199374053419	0.9930549266820012	1.0260037049616058	0.9920077832471322	0.5426266638778346	0.2318266923679437	0.29658350168291187	0.2639033244456673	0.6944199374053419	0.9930549266820012	1.0260037049616058	0.9920077832471322	0.5426266638778346	0.2318266923679437
TSR	YAC	0	5	0.21380431360696123	0.23813142523864603	0.6130523712961314	0.8619137086540465	0.9155694695671774	0.8754882158898235	0.45593938877180445	0.1716510708189084	0.21380431360696123	0.23813142523864603	0.6130523712961314	0.8619137086540465	0.9155694695671774	0.8754882158898235	0.45593938877180445	0.1716510708189084	0.21380431360696123	0.23813142523864603	0.6130523712961314	0.8619137086540465	0.9155694695671774	0.8754882158898235	0.45593938877180445	0.1716510708189084	0.21380431360696123	0.23813142523864603	0.6130523712961314	0.8619137086540465	0.9155694695671774	0.8754882158898235	0.45593938877180445	0.1716510708189084	0.21380431360696123	0.23813142523864603	0.6130523712961314	0.8619137086540465	0.9155694695671774	0.8754882158898235	0.45593938877180445	0.1716510708189084
TSR	YAC	0	5	0.6323744932459495	0.4432371086262679	1.026291286200658	1.397225974129989	1.3712869440228572	1.4101583023457094	0.835670345569951	0.46248089434988054	0.6323744932459495	0.4432371086262679	1.026291286200658	1.397225974129989	1.3712869440228572	1.4101583023457094	0.835670345569951	0.46248089434988054	0.6323744932459495	0.4432371086262679	1.026291286200658	1.397225974129989	1.3712869440228572	1.4101583023457094	0.835670345569951	0.46248089434988054	0.6323744932459495	0.4432371086262679	1.026291286200658	1.397225974129989	1.3712869440228572	1.4101583023457094	0.835670345569951	0.46248089434988054	0.6323744932459495	0.4432371086262679	1.026291286200658	1.397225974129989	1.3712869440228572	1.4101583023457094	0.835670345569951	0.46248089434988054
TSR	YAC	0	5	0.3595161803879821	0.30121510941071	0.8295664384068149	1.2066968485143192	1.2491876464184772	1.2078187652898427	0.6496124793096258	0.2810355260012989	0.3595161803879821	0.30121510941071	0.8295664384068149	1.2066968485143192	1.2491876464184772	1.2078187652898427	0.6496124793096258	0.2810355260012989	0.3595161803879821	0.30121510941071	0.8295664384068149	1.2066968485143192	1.2491876464184772	1.2078187652898427	0.6496124793096258	0.2810355260012989	0.3595161803879821	0.30121510941071	0.8295664384068149	1.2066968485143192	1.2491876464184772	1.2078187652898427	0.6496124793096258	0.2810355260012989	0.3595161803879821	0.30121510941071	0.8295664384068149	1.2066968485143192	1.2491876464184772	1.2078187652898427	0.6496124793096258	0.2810355260012989
TSR	YAC	0	5	0.27179450490367196	0.2626909293141952	0.7225206827516509	1.0424611918881983	1.094206682020556	1.0500269741544312	0.5516903432979169	0.221146359339522	0.27179450490367196	0.2626909293141952	0.7225206827516509	1.0424611918881983	1.094206682020556	1.0500269741544312	0.5516903432979169	0.221146359339522	0.27179450490367196	0.2626909293141952	0.7225206827516509	1.0424611918881983	1.094206682020556	1.0500269741544312	0.5516903432979169	0.221146359339522	0.27179450490367196	0.2626909293141952	0.7225206827516509	1.0424611918881983	1.094206682020556	1.0500269741544312	0.5516903432979169	0.221146359339522	0.27179450490367196	0.2626909293141952	0.7225206827516509	1.0424611918881983	1.094206682020556	1.0500269741544312	0.5516903432979169	0.221146359339522
TSR	YAC	0	5	0.2772712741035844	0.2677338939133799	0.6929698840838715	0.9784201094993734	1.0201033292844126	0.9851787339026455	0.5320849047836108	0.21871860916868352	0.2772712741035844	0.2677338939133799	0.6929698840838715	0.9784201094993734	1.0201033292844126	0.9851787339026455	0.5320849047836108	0.21871860916868352	0.2772712741035844	0.2677338939133799	0.6929698840838715	0.9784201094993734	1.0201033292844126	0.9851787339026455	0.5320849047836108	0.21871860916868352	0.2772712741035844	0.2677338939133799	0.6929698840838715	0.9784201094993734	1.0201033292844126	0.9851787339026455	0.5320849047836108	0.21871860916868352	0.2772712741035844	0.2677338939133799	0.6929698840838715	0.9784201094993734	1.0201033292844126	0.9851787339026455	0.5320849047836108	0.21871860916868352
TSR	YAC	0	5	0.55523972428273	0.4397007154091947	1.1949060567510377	1.7407367731612458	1.7888417420669322	1.7368629480454714	0.9470254157717031	0.4253404492407818	0.55523972428273	0.4397007154091947	1.1949060567510377	1.7407367731612458	1.7888417420669322	1.7368629480454714	0.9470254157717031	0.4253404492407818	0.55523972428273	0.4397007154091947	1.1949060567510377	1.7407367731612458	1.7888417420669322	1.7368629480454714	0.9470254157717031	0.4253404492407818	0.55523972428273	0.4397007154091947	1.1949060567510377	1.7407367731612458	1.7888417420669322	1.7368629480454714	0.9470254157717031	0.4253404492407818	0.55523972428273	0.4397007154091947	1.1949060567510377	1.7407367731612458	1.7888417420669322	1.7368629480454714	0.9470254157717031	0.4253404492407818
TSR	YAC	0	5	0.5310761626786594	0.4325248245355046	1.2396563489556554	1.8381938395729407	1.9060351487599634	1.8368173690795606	0.9721979874426102	0.41764746419638504	0.5310761626786594	0.4325248245355046	1.2396563489556554	1.8381938395729407	1.9060351487599634	1.8368173690795606	0.9721979874426102	0.41764746419638504	0.5310761626786594	0.4325248245355046	1.2396563489556554	1.8381938395729407	1.9060351487599634	1.8368173690795606	0.9721979874426102	0.41764746419638504	0.5310761626786594	0.4325248245355046	1.2396563489556554	1.8381938395729407	1.9060351487599634	1.8368173690795606	0.9721979874426102	0.41764746419638504	0.5310761626786594	0.4325248245355046	1.2396563489556554	1.8381938395729407	1.9060351487599634	1.8368173690795606	0.9721979874426102	0.41764746419638504
TSR	YAC	0	5	0.3696225293461635	0.2882907786465838	0.6865043251279228	0.9459927685382913	0.9467343882578745	0.9476122665703217	0.5511938224718872	0.2743186703798621	0.3696225293461635	0.2882907786465838	0.6865043251279228	0.9459927685382913	0.9467343882578745	0.9476122665703217	0.5511938224718872	0.2743186703798621	0.3696225293461635	0.2882907786465838	0.6865043251279228	0.9459927685382913	0.9467343882578745	0.9476122665703217	0.5511938224718872	0.2743186703798621	0.3696225293461635	0.2882907786465838	0.6865043251279228	0.9459927685382913	0.9467343882578745	0.9476122665703217	0.5511938224718872	0.2743186703798621	0.3696225293461635	0.2882907786465838	0.6865043251279228	0.9459927685382913	0.9467343882578745	0.9476122665703217	0.5511938224718872	0.2743186703798621
TSR	YAC	0	5	0.34687807705915796	0.24301099555114078	0.5908511261550065	0.8453050646792654	0.8387523578077467	0.8334453447468254	0.4872655297996047	0.2525016023585967	0.34687807705915796	0.24301099555114078	0.5908511261550065	0.8453050646792654	0.8387523578077467	0.8334453447468254	0.4872655297996047	0.2525016023585967	0.34687807705915796	0.24301099555114078	0.5908511261550065	0.8453050646792654	0.8387523578077467	0.8334453447468254	0.4872655297996047	0.2525016023585967	0.34687807705915796	0.24301099555114078	0.5908511261550065	0.8453050646792654	0.8387523578077467	0.8334453447468254	0.4872655297996047	0.2525016023585967	0.34687807705915796	0.24301099555114078	0.5908511261550065	0.8453050646792654	0.8387523578077467	0.8334453447468254	0.4872655297996047	0.2525016023585967
TSR	YAC	0	5	0.16464322812411816	0.19043156419528953	0.4374212354133911	0.5930194498030059	0.6399485059733638	0.6099801826617379	0.314105290189711	0.11038863949793815	0.16464322812411816	0.19043156419528953	0.4374212354133911	0.5930194498030059	0.6399485059733638	0.6099801826617379	0.314105290189711	0.11038863949793815	0.16464322812411816	0.19043156419528953	0.4374212354133911	0.5930194498030059	0.6399485059733638	0.6099801826617379	0.314105290189711	0.11038863949793815	0.16464322812411816	0.19043156419528953	0.4374212354133911	0.5930194498030059	0.6399485059733638	0.6099801826617379	0.314105290189711	0.11038863949793815	0.16464322812411816	0.19043156419528953	0.4374212354133911	0.5930194498030059	0.6399485059733638	0.6099801826617379	0.314105290189711	0.11038863949793815
TSR	YAC	0	5	0.23246969260458414	0.24414698042293048	0.45312980006229375	0.5693673846264958	0.6369757004445044	0.6201549177155345	0.29930779273531866	0.10221360117776454	0.23246969260458414	0.24414698042293048	0.45312980006229375	0.5693673846264958	0.6369757004445044	0.6201549177155345	0.29930779273531866	0.10221360117776454	0.23246969260458414	0.24414698042293048	0.45312980006229375	0.5693673846264958	0.6369757004445044	0.6201549177155345	0.29930779273531866	0.10221360117776454	0.23246969260458414	0.24414698042293048	0.45312980006229375	0.5693673846264958	0.6369757004445044	0.6201549177155345	0.29930779273531866	0.10221360117776454	0.23246969260458414	0.24414698042293048	0.45312980006229375	0.5693673846264958	0.6369757004445044	0.6201549177155345	0.29930779273531866	0.10221360117776454
TSR	YAC	0	5	0.35384068707383187	0.2518020376350911	0.25417268889193756	0.29982652525843956	0.39503250869006723	0.37339297785347253	0.09420137837564412	0.16772296569087142	0.35384068707383187	0.2518020376350911	0.25417268889193756	0.29982652525843956	0.39503250869006723	0.37339297785347253	0.09420137837564412	0.16772296569087142	0.35384068707383187	0.2518020376350911	0.25417268889193756	0.29982652525843956	0.39503250869006723	0.37339297785347253	0.09420137837564412	0.16772296569087142	0.35384068707383187	0.2518020376350911	0.25417268889193756	0.29982652525843956	0.39503250869006723	0.37339297785347253	0.09420137837564412	0.16772296569087142	0.35384068707383187	0.2518020376350911	0.25417268889193756	0.29982652525843956	0.39503250869006723	0.37339297785347253	0.09420137837564412	0.16772296569087142
TSR	YAC	0	5	0.5973202261189426	0.462637121350587	0.6773462325857516	0.7322924743537198	0.47855696537341186	1.3038104323099236	0.4252148902955095	0.5072345694490816	0.5973202261189426	0.462637121350587	0.6773462325857516	0.7322924743537198	0.47855696537341186	1.3038104323099236	0.4252148902955095	0.5072345694490816	0.5973202261189426	0.462637121350587	0.6773462325857516	0.7322924743537198	0.47855696537341186	1.3038104323099236	0.4252148902955095	0.5072345694490816	0.5973202261189426	0.462637121350587	0.6773462325857516	0.7322924743537198	0.47855696537341186	1.3038104323099236	0.4252148902955095	0.5072345694490816	0.5973202261189426	0.462637121350587	0.6773462325857516	0.7322924743537198	0.47855696537341186	1.3038104323099236	0.4252148902955095	0.5072345694490816
TSR	YAC	0	5	0.14772252223460364	0.12198618454449782	0.3174686635459952	0.466642177103938	0.47373064864118847	0.45379176816411687	0.25785012774293475	0.11344813015597544	0.14772252223460364	0.12198618454449782	0.3174686635459952	0.466642177103938	0.47373064864118847	0.45379176816411687	0.25785012774293475	0.11344813015597544	0.14772252223460364	0.12198618454449782	0.3174686635459952	0.466642177103938	0.47373064864118847	0.45379176816411687	0.25785012774293475	0.11344813015597544	0.14772252223460364	0.12198618454449782	0.3174686635459952	0.466642177103938	0.47373064864118847	0.45379176816411687	0.25785012774293475	0.11344813015597544	0.14772252223460364	0.12198618454449782	0.3174686635459952	0.466642177103938	0.47373064864118847	0.45379176816411687	0.25785012774293475	0.11344813015597544
TSR	YAC	0	5	0.2382567202540405	0.2075222945467684	0.5166634615044691	0.7238160010917929	0.7398877736727604	0.7228394752794453	0.4072249101165632	0.18169074395660603	0.2382567202540405	0.2075222945467684	0.5166634615044691	0.7238160010917929	0.7398877736727604	0.7228394752794453	0.4072249101165632	0.18169074395660603	0.2382567202540405	0.2075222945467684	0.5166634615044691	0.7238160010917929	0.7398877736727604	0.7228394752794453	0.4072249101165632	0.18169074395660603	0.2382567202540405	0.2075222945467684	0.5166634615044691	0.7238160010917929	0.7398877736727604	0.7228394752794453	0.4072249101165632	0.18169074395660603	0.2382567202540405	0.2075222945467684	0.5166634615044691	0.7238160010917929	0.7398877736727604	0.7228394752794453	0.4072249101165632	0.18169074395660603
TSR	YAC	0	5	0.26805584483408296	0.19889940711267826	0.24852989957525023	0.313107909630405	0.39285892260660865	0.36402747234413474	0.11462640127083003	0.12878901735495243	0.26805584483408296	0.19889940711267826	0.24852989957525023	0.313107909630405	0.39285892260660865	0.36402747234413474	0.11462640127083003	0.12878901735495243	0.26805584483408296	0.19889940711267826	0.24852989957525023	0.313107909630405	0.39285892260660865	0.36402747234413474	0.11462640127083003	0.12878901735495243	0.26805584483408296	0.19889940711267826	0.24852989957525023	0.313107909630405	0.39285892260660865	0.36402747234413474	0.11462640127083003	0.12878901735495243	0.26805584483408296	0.19889940711267826	0.24852989957525023	0.313107909630405	0.39285892260660865	0.36402747234413474	0.11462640127083003	0.12878901735495243
TSR	YAC	0	5	0.33703792745920585	0.22465592019791786	0.23402600807072074	0.3119596407882271	0.40400811272704207	0.3993192902029512	0.0777502929410557	0.19124315519406157	0.33703792745920585	0.22465592019791786	0.23402600807072074	0.3119596407882271	0.40400811272704207	0.3993192902029512	0.0777502929410557	0.19124315519406157	0.33703792745920585	0.22465592019791786	0.23402600807072074	0.3119596407882271	0.40400811272704207	0.3993192902029512	0.0777502929410557	0.19124315519406157	0.33703792745920585	0.22465592019791786	0.23402600807072074	0.3119596407882271	0.40400811272704207	0.3993192902029512	0.0777502929410557	0.19124315519406157	0.33703792745920585	0.22465592019791786	0.23402600807072074	0.3119596407882271	0.40400811272704207	0.3993192902029512	0.0777502929410557	0.19124315519406157
TSR	YAC	0	5	0.18030967750588564	0.13713856943911723	0.36998423670744407	0.4752372520108203	0.5324802636936318	0.5547609227130913	0.28966123702135926	0.13332297394754453	0.18030967750588564	0.13713856943911723	0.36998423670744407	0.4752372520108203	0.5324802636936318	0.5547609227130913	0.28966123702135926	0.13332297394754453	0.18030967750588564	0.13713856943911723	0.36998423670744407	0.4752372520108203	0.5324802636936318	0.5547609227130913	0.28966123702135926	0.13332297394754453	0.18030967750588564	0.13713856943911723	0.36998423670744407	0.4752372520108203	0.5324802636936318	0.5547609227130913	0.28966123702135926	0.13332297394754453	0.18030967750588564	0.13713856943911723	0.36998423670744407	0.4752372520108203	0.5324802636936318	0.5547609227130913	0.28966123702135926	0.13332297394754453
TSR	YAC	0	5	0.29148639642672924	0.25710087780169766	0.3987085007906579	0.4142107748702045	0.3542038362107524	0.6312990473319738	0.26390186838012597	0.21351932025149997	0.29148639642672924	0.25710087780169766	0.3987085007906579	0.4142107748702045	0.3542038362107524	0.6312990473319738	0.26390186838012597	0.21351932025149997	0.29148639642672924	0.25710087780169766	0.3987085007906579	0.4142107748702045	0.3542038362107524	0.6312990473319738	0.26390186838012597	0.21351932025149997	0.29148639642672924	0.25710087780169766	0.3987085007906579	0.4142107748702045	0.3542038362107524	0.6312990473319738	0.26390186838012597	0.21351932025149997	0.29148639642672924	0.25710087780169766	0.3987085007906579	0.4142107748702045	0.3542038362107524	0.6312990473319738	0.26390186838012597	0.21351932025149997
TSR	YAC	0	5	0.178780468841801	0.15563379546322445	0.36718393469708205	0.49650574824611327	0.5058656191914964	0.5061673207481532	0.2863827238471592	0.13351283029234737	0.178780468841801	0.15563379546322445	0.36718393469708205	0.49650574824611327	0.5058656191914964	0.5061673207481532	0.2863827238471592	0.13351283029234737	0.178780468841801	0.15563379546322445	0.36718393469708205	0.49650574824611327	0.5058656191914964	0.5061673207481532	0.2863827238471592	0.13351283029234737	0.178780468841801	0.15563379546322445	0.36718393469708205	0.49650574824611327	0.5058656191914964	0.5061673207481532	0.2863827238471592	0.13351283029234737	0.178780468841801	0.15563379546322445	0.36718393469708205	0.49650574824611327	0.5058656191914964	0.5061673207481532	0.2863827238471592	0.13351283029234737
TSR	YAC	0	5	0.1625923619705654	0.16342256695596283	0.2695326749118485	0.318697043823571	0.3566184558955282	0.3674831666362408	0.17422141075877745	0.06466729836104343	0.1625923619705654	0.16342256695596283	0.2695326749118485	0.318697043823571	0.3566184558955282	0.3674831666362408	0.17422141075877745	0.06466729836104343	0.1625923619705654	0.16342256695596283	0.2695326749118485	0.318697043823571	0.3566184558955282	0.3674831666362408	0.17422141075877745	0.06466729836104343	0.1625923619705654	0.16342256695596283	0.2695326749118485	0.318697043823571	0.3566184558955282	0.3674831666362408	0.17422141075877745	0.06466729836104343	0.1625923619705654	0.16342256695596283	0.2695326749118485	0.318697043823571	0.3566184558955282	0.3674831666362408	0.17422141075877745	0.06466729836104343
TSR	YAC	0	5	0.28957480350663484	0.2093593494821458	0.20258832334261012	0.2261170778169037	0.30045962932511316	0.28815024351156726	0.07553984881059131	0.12751741416445542	0.28957480350663484	0.2093593494821458	0.20258832334261012	0.2261170778169037	0.30045962932511316	0.28815024351156726	0.07553984881059131	0.12751741416445542	0.28957480350663484	0.2093593494821458	0.20258832334261012	0.2261170778169037	0.30045962932511316	0.28815024351156726	0.07553984881059131	0.12751741416445542	0.28957480350663484	0.2093593494821458	0.20258832334261012	0.2261170778169037	0.30045962932511316	0.28815024351156726	0.07553984881059131	0.12751741416445542	0.28957480350663484	0.2093593494821458	0.20258832334261012	0.2261170778169037	0.30045962932511316	0.28815024351156726	0.07553984881059131	0.12751741416445542
TSR	YAC	0	5	0.1967905656444068	0.20297296041076068	0.3839203858635426	0.4680163090217423	0.49016089941065216	0.519296118019809	0.27513812177047564	0.12084298510329067	0.1967905656444068	0.20297296041076068	0.3839203858635426	0.4680163090217423	0.49016089941065216	0.519296118019809	0.27513812177047564	0.12084298510329067	0.1967905656444068	0.20297296041076068	0.3839203858635426	0.4680163090217423	0.49016089941065216	0.519296118019809	0.27513812177047564	0.12084298510329067	0.1967905656444068	0.20297296041076068	0.3839203858635426	0.4680163090217423	0.49016089941065216	0.519296118019809	0.27513812177047564	0.12084298510329067	0.1967905656444068	0.20297296041076068	0.3839203858635426	0.4680163090217423	0.49016089941065216	0.519296118019809	0.27513812177047564	0.12084298510329067
TSR	YAC	0	5	0.2547140165897679	0.2087312555795373	0.28326518853450355	0.2808433595390187	0.18402760957053718	0.5944999857080856	0.17399186404723302	0.20061909583452187	0.2547140165897679	0.2087312555795373	0.28326518853450355	0.2808433595390187	0.18402760957053718	0.5944999857080856	0.17399186404723302	0.20061909583452187	0.2547140165897679	0.2087312555795373	0.28326518853450355	0.2808433595390187	0.18402760957053718	0.5944999857080856	0.17399186404723302	0.20061909583452187	0.2547140165897679	0.2087312555795373	0.28326518853450355	0.2808433595390187	0.18402760957053718	0.5944999857080856	0.17399186404723302	0.20061909583452187	0.2547140165897679	0.2087312555795373	0.28326518853450355	0.2808433595390187	0.18402760957053718	0.5944999857080856	0.17399186404723302	0.20061909583452187
TSR	YAC	0	5	0.3047331236325941	0.26960916755084274	0.31150284759458247	0.3183301238011534	0.23831385237597988	0.5815927812591758	0.17788573501644636	0.16279283529078264	0.3047331236325941	0.26960916755084274	0.31150284759458247	0.3183301238011534	0.23831385237597988	0.5815927812591758	0.17788573501644636	0.16279283529078264	0.3047331236325941	0.26960916755084274	0.31150284759458247	0.3183301238011534	0.23831385237597988	0.5815927812591758	0.17788573501644636	0.16279283529078264	0.3047331236325941	0.26960916755084274	0.31150284759458247	0.3183301238011534	0.23831385237597988	0.5815927812591758	0.17788573501644636	0.16279283529078264	0.3047331236325941	0.26960916755084274	0.31150284759458247	0.3183301238011534	0.23831385237597988	0.5815927812591758	0.17788573501644636	0.16279283529078264
TSR	YAC	0	5	0.2317280532262278	0.2075810092994761	0.2480015594947206	0.24883927032589037	0.18969649922692303	0.4576029754868778	0.14047510517810605	0.12900458739307433	0.2317280532262278	0.2075810092994761	0.2480015594947206	0.24883927032589037	0.18969649922692303	0.4576029754868778	0.14047510517810605	0.12900458739307433	0.2317280532262278	0.2075810092994761	0.2480015594947206	0.24883927032589037	0.18969649922692303	0.4576029754868778	0.14047510517810605	0.12900458739307433	0.2317280532262278	0.2075810092994761	0.2480015594947206	0.24883927032589037	0.18969649922692303	0.4576029754868778	0.14047510517810605	0.12900458739307433	0.2317280532262278	0.2075810092994761	0.2480015594947206	0.24883927032589037	0.18969649922692303	0.4576029754868778	0.14047510517810605	0.12900458739307433
TSR	YAC	0	5	0.27507441276367683	0.2209713218303594	0.18919772258646317	0.17474205650117375	0.18186785248547313	0.32887192305927293	0.08358686485987181	0.08041682147182114	0.27507441276367683	0.2209713218303594	0.18919772258646317	0.17474205650117375	0.18186785248547313	0.32887192305927293	0.08358686485987181	0.08041682147182114	0.27507441276367683	0.2209713218303594	0.18919772258646317	0.17474205650117375	0.18186785248547313	0.32887192305927293	0.08358686485987181	0.08041682147182114	0.27507441276367683	0.2209713218303594	0.18919772258646317	0.17474205650117375	0.18186785248547313	0.32887192305927293	0.08358686485987181	0.08041682147182114	0.27507441276367683	0.2209713218303594	0.18919772258646317	0.17474205650117375	0.18186785248547313	0.32887192305927293	0.08358686485987181	0.08041682147182114
TSR	YAC	0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
