task	sentence	sentence_id	content	part_of_speech	word_idx
NR	The specific purpose of the voyage was to the find the sources of the Platte, Arkansas, and Red rivers.	129	the	DT	13
NR	The specific purpose of the voyage was to the find the sources of the Platte, Arkansas, and Red rivers.	129	Platte,	NNP	14
NR	The specific purpose of the voyage was to the find the sources of the Platte, Arkansas, and Red rivers.	129	Arkansas,	NNP	15
NR	The specific purpose of the voyage was to the find the sources of the Platte, Arkansas, and Red rivers.	129	and	CC	16
NR	The specific purpose of the voyage was to the find the sources of the Platte, Arkansas, and Red rivers.	129	Red	NNP	17
NR	The specific purpose of the voyage was to the find the sources of the Platte, Arkansas, and Red rivers.	129	rivers.	NN	18
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	For	IN	0
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	a	DT	1
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	time	NN	2
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	in	IN	3
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	the	DT	4
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	summer	NN	5
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	of	IN	6
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	1823,	CD	7
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	his	PRP$	8
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	expedition	NN	9
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	was	VBD	10
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	joined	VBN	11
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	by	IN	12
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	Italian	JJ	13
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	explorer	NN	14
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	Giacomo	NNP	15
NR	For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.	130	Beltrami.	NNP	16
NR	She is the well-meaning and patient wife of Homer.	131	She	PRP	0
NR	She is the well-meaning and patient wife of Homer.	131	is	VBZ	1
NR	She is the well-meaning and patient wife of Homer.	131	the	DT	2
NR	She is the well-meaning and patient wife of Homer.	131	well-meaning	JJ	3
NR	She is the well-meaning and patient wife of Homer.	131	and	CC	4
NR	She is the well-meaning and patient wife of Homer.	131	patient	JJ	5
NR	She is the well-meaning and patient wife of Homer.	131	wife	NN	6
NR	She is the well-meaning and patient wife of Homer.	131	of	IN	7
NR	She is the well-meaning and patient wife of Homer.	131	Homer.	NNP	8
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	Her	PRP$	0
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	most	RBS	1
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	notable	JJ	2
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	physical	JJ	3
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	feature	NN	4
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	is	VBZ	5
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	her	PRP$	6
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	blue	JJ	7
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	hair,	NN	8
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	styled	VBD	9
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	into	IN	10
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	an	DT	11
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	improbably	RB	12
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	high	JJ	13
NR	Her most notable physical feature is her blue hair, styled into an improbably high beehive.	132	beehive.	NN	14
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	It	PRP	0
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	was	VBD	1
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	once	RB	2
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	mentioned,	VBN	3
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	by	IN	4
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	Homer,	NNP	5
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	that	IN	6
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	she	PRP	7
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	actually	RB	8
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	dyes	VBZ	9
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	her	PRP	10
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	hair	NN	11
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	blue,	NN	12
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	as	IN	13
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	she's	NN	14
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	been	VBN	15
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	gray	JJ	16
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	as	IN	17
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	a	DT	18
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	mule	NN	19
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	since	IN	20
NR	It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.	133	seventeen.	NN	21
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	With	IN	0
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	a	DT	1
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	few	JJ	2
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	exceptions,	NN	3
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	Marge	NNP	4
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	spends	VBZ	5
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	most	JJS	6
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	of	IN	7
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	her	PRP$	8
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	time	NN	9
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	tending	VBG	10
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	to	TO	11
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	housework,	VB	12
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	minding	VBG	13
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	Maggie,	NNP	14
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	being	VBG	15
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	supportive	JJ	16
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	of	IN	17
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	Lisa,	NNP	18
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	and	CC	19
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	either	RB	20
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	disciplining	VBG	21
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	Bart	NNP	22
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	or	CC	23
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	defending	VBG	24
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	him	PRP	25
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	from	IN	26
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	Homer's	NNP	27
NR	With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.	134	rage.	NN	28
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	She	PRP	0
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	was	VBD	1
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	named	VBN	2
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	after	IN	3
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	Margaret	NNP	4
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	Marge	NNP	5
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	Groening,	NNP	6
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	mother	NN	7
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	of	IN	8
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	Matt	NNP	9
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	Groening,	NNP	10
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	creator	NN	11
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	of	IN	12
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	The	DT	13
NR	She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.	135	Simpsons.	NNP	14
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	Her	PRP$	0
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	father,	NN	1
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	a	DT	2
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	former	JJ	3
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	flight	NN	4
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	attendant	NN	5
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	(air	NN	6
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	steward),	NN	7
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	is	VBZ	8
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	deceased,	VBN	9
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	although	IN	10
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	when	WRB	11
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	or	CC	12
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	how	WRB	13
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	this	DT	14
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	occurred	VBD	15
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	has	VBZ	16
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	not	RB	17
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	been	VBN	18
NR	Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.	136	explained.	JJ	19
NR	Her disapproving mother, Jacqueline, lives on but is rarely seen.	137	Her	PRP$	0
NR	Her disapproving mother, Jacqueline, lives on but is rarely seen.	137	disapproving	VBG	1
NR	Her disapproving mother, Jacqueline, lives on but is rarely seen.	137	mother,	JJ	2
NR	Her disapproving mother, Jacqueline, lives on but is rarely seen.	137	Jacqueline,	NNP	3
NR	Her disapproving mother, Jacqueline, lives on but is rarely seen.	137	lives	VBZ	4
NR	Her disapproving mother, Jacqueline, lives on but is rarely seen.	137	on	IN	5
NR	Her disapproving mother, Jacqueline, lives on but is rarely seen.	137	but	CC	6
NR	Her disapproving mother, Jacqueline, lives on but is rarely seen.	137	is	VBZ	7
NR	Her disapproving mother, Jacqueline, lives on but is rarely seen.	137	rarely	RB	8
NR	Her disapproving mother, Jacqueline, lives on but is rarely seen.	137	seen.	JJ	9
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	All	DT	0
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	members	NNS	1
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	of	IN	2
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	the	DT	3
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	Bouvier	NNP	4
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	family	NN	5
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	(except,	NN	6
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	of	IN	7
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	course,	NN	8
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	Marge)	NNP	9
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	smoke	VBD	10
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	heavily	RB	11
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	and	CC	12
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	have	VBP	13
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	gruff	VBN	14
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	voices	NNS	15
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	and	CC	16
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	sarcastic,	NN	17
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	snarky	NN	18
NR	All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.	138	demeanours.	NN	19
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	None	NN	0
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	of	IN	1
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	the	DT	2
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	other	JJ	3
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	Bouvier	NNP	4
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	family	NN	5
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	members	NNS	6
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	approves	NNS	7
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	of	IN	8
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	Marge's	NNP	9
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	marriage	NN	10
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	to	TO	11
NR	None of the other Bouvier family members approves of Marge's marriage to Homer.	139	Homer.	VB	12
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	His	PRP$	0
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	behaviour	NN	1
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	is	VBZ	2
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	often	RB	3
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	oafish,	JJ	4
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	clumsy,	NNS	5
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	and	CC	6
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	insensitive,	NN	7
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	but	CC	8
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	he	PRP	9
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	still	RB	10
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	remains	VBZ	11
NR	His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.	140	lovable.	JJ	12
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	Over	IN	0
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	the	DT	1
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	years	NNS	2
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	he	PRP	3
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	has	VBZ	4
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	become	VBN	5
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	one	CD	6
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	of	IN	7
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	the	DT	8
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	notable	JJ	9
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	dads	NNS	10
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	in	IN	11
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	television	NN	12
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	and	CC	13
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	the	DT	14
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	possible	JJ	15
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	template	NN	16
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	for	IN	17
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	most	JJS	18
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	bumbling	JJ	19
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	albeit	IN	20
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	well-meaning	JJ	21
NR	Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.	141	fathers.	NN	22
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	He	PRP	0
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	spends	VBZ	1
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	a	DT	2
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	great	JJ	3
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	deal	NN	4
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	of	IN	5
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	his	PRP$	6
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	time	NN	7
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	at	IN	8
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	Moe's	NNP	9
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	Tavern	NNP	10
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	with	IN	11
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	his	PRP$	12
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	lifelong	JJ	13
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	friends	NNS	14
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	Barney,	NNP	15
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	Carl,	NNP	16
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	Lenny,	NNP	17
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	and	CC	18
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	bartender	NN	19
NR	He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.	142	Moe.	NNP	20
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	He	PRP	0
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	has	VBZ	1
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	rage	NN	2
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	issues	NNS	3
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	and	CC	4
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	has	VBZ	5
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	been	VBN	6
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	physically	RB	7
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	and	CC	8
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	violently	RB	9
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	abusive,	RB	10
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	often	RB	11
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	towards	VBZ	12
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	his	PRP$	13
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	son,	NN	14
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	whom	WP	15
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	he	PRP	16
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	has	VBZ	17
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	strangled	VBN	18
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	and	CC	19
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	even	RB	20
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	struck	VBD	21
NR	He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.	143	on	IN	22
